id,stat_doc_id,period,region,indicator_code,indicator_name,value,unit,growth_rate,sheet_name,source_type,confidence,generator_type,create_time
30564,255,2024年1-3月,全市,第三产业增加值,第三产业增加值,414.2500,亿元,4.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30565,255,2024年1-3月,全市,规模工业增加值,规模工业增加值,7.5000,%,9.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30566,255,2024年1-3月,全市,固定资产投资,固定资产投资,22.2900,亿元,7.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30567,255,2024年1-3月,全市,社会消费品零售总额,社会消费品零售总额,369.5800,亿元,5.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30568,255,2024年1-3月,全市,成零售额,成零售额,124.5300,亿元,6.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30569,255,2024年1-3月,全市,一般公共预算收入,一般公共预算收入,35.0200,亿元,4.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30570,255,2024年1-3月,全市,算收入,算收入,35.0200,亿元,0.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30571,255,2024年1-3月,全市,非税收入,非税收入,15.2600,亿元,1.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30572,255,2024年1-3月,全市,全市一般预算支出,全市一般预算支出,171.6500,亿元,2.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30573,255,2024年1-3月,全市,方税收收入,方税收收入,19.7600,亿元,-9.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30574,256,,全市,规模工业增加值,规模工业增加值,3.7000,个百分点,9.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30575,256,,全市,平均水平高,平均水平高,0.2000,个百分点,-3.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30576,257,2024年1-2月,全市,规模工业增加值,规模工业增加值,7.0000,%,8.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30577,257,2024年1-2月,全市,固定资产投资,固定资产投资,132.9300,亿元,9.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30578,257,2024年1-2月,全市,社会消费品零售总额,社会消费品零售总额,240.6800,亿元,6.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30579,257,2024年1-2月,全市,镇完成零售额,镇完成零售额,83.7300,亿元,8.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30580,257,2024年1-2月,全市,中城区,中城区,46.5600,亿元,21.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30581,257,2024年1-2月,全市,一般公共预算收入,一般公共预算收入,20.7600,亿元,2.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30582,257,2024年1-2月,全市,公共预算收入,公共预算收入,20.7600,亿元,3.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30583,257,2024年1-2月,全市,全市一般预算支出,全市一般预算支出,118.0900,亿元,4.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30584,257,2024年1-2月,全市,非税收入,非税收入,10.7100,亿元,-0.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30585,258,2023年1-12月,全市,地区生产总值（GDP）,地区生产总值（GDP）,2731.4200,亿元,4.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30586,258,2023年1-12月,全市,第一产业增加值,第一产业增加值,436.1100,亿元,3.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30587,258,2023年1-12月,全市,第二产业增加值,第二产业增加值,897.6500,亿元,6.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30588,258,2023年1-12月,全市,第三产业增加值,第三产业增加值,1397.6500,亿元,4.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30589,258,2023年1-12月,全市,规模工业增加值,规模工业增加值,5.6000,%,6.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30590,258,2023年1-12月,全市,固定资产投资,固定资产投资,14.0000,%,4.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30591,258,2023年1-12月,全市,社会消费品零售总额,社会消费品零售总额,1498.3200,亿元,6.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30592,258,2023年1-12月,全市,零售额,零售额,519.3300,亿元,4.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30593,258,2023年1-12月,全市,一般公共预算收入,一般公共预算收入,133.7500,亿元,4.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30594,258,2023年1-12月,全市,算收入,算收入,133.7500,亿元,9.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30595,258,2023年1-12月,全市,地方税收收入,地方税收收入,84.8800,亿元,5.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30596,258,2023年1-12月,全市,非税收入,非税收入,48.8700,亿元,1.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30597,258,2023年1-12月,全市,全市一般预算支出,全市一般预算支出,699.6000,亿元,7.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30598,259,2023年1-11月,全市,规模工业增加值,规模工业增加值,5.7000,%,5.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30599,259,2023年1-11月,全市,固定资产投资,固定资产投资,11.7000,%,4.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30600,259,2023年1-11月,全市,社会消费品零售总额,社会消费品零售总额,1347.7400,亿元,6.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30601,259,2023年1-11月,全市,零售额,零售额,455.8800,亿元,5.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30602,259,2023年1-11月,全市,一般公共预算收入,一般公共预算收入,110.5300,亿元,3.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30603,259,2023年1-11月,全市,算收入,算收入,110.5300,亿元,7.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30604,259,2023年1-11月,全市,地方税收收入,地方税收收入,67.0700,亿元,1.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30605,259,2023年1-11月,全市,非税收入,非税收入,43.4600,亿元,9.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30606,259,2023年1-11月,全市,全市一般预算支出,全市一般预算支出,581.6400,亿元,7.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30607,261,2023年1-10月,全市,规模工业增加值,规模工业增加值,5.2000,%,5.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30608,261,2023年1-10月,全市,固定资产投资,固定资产投资,11.3000,%,4.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30609,261,2023年1-10月,全市,社会消费品零售总额,社会消费品零售总额,1203.2400,亿元,6.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30610,261,2023年1-10月,全市,零售额,零售额,404.9000,亿元,4.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30611,261,2023年1-10月,全市,一般公共预算收入,一般公共预算收入,101.1000,亿元,2.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30612,261,2023年1-10月,全市,算收入,算收入,101.1000,亿元,8.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30613,261,2023年1-10月,全市,地方税收收入,地方税收收入,61.1200,亿元,5.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30614,261,2023年1-10月,全市,非税收入,非税收入,39.9800,亿元,6.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30615,261,2023年1-10月,全市,全市一般预算支出,全市一般预算支出,523.3000,亿元,9.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30616,262,,全市,规模工业增加值,规模工业增加值,8.4000,%,5.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30617,263,2023年1-9月,全市,地区生产总值（GDP）,地区生产总值（GDP）,1955.0400,亿元,4.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30618,263,2023年1-9月,全市,第一产业增加值,第一产业增加值,273.8300,亿元,3.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30619,263,2023年1-9月,全市,第二产业增加值,第二产业增加值,533.7000,亿元,5.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30620,263,2023年1-9月,全市,第三产业增加值,第三产业增加值,1147.5100,亿元,3.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30621,263,2023年1-9月,全市,规模工业增加值,规模工业增加值,6.1000,%,5.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30622,263,2023年1-9月,全市,固定资产投资,固定资产投资,10.7000,%,3.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30623,263,2023年1-9月,全市,社会消费品零售总额,社会消费品零售总额,457.8700,亿元,5.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30624,263,2023年1-9月,全市,零售额,零售额,356.2100,亿元,4.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30625,263,2023年1-9月,全市,一般公共预算收入,一般公共预算收入,36.0600,亿元,5.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30626,263,2023年1-9月,全市,预算收入,预算收入,91.2600,亿元,7.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30627,263,2023年1-9月,全市,地方税收收入,地方税收收入,55.2000,亿元,12.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30628,263,2023年1-9月,全市,非税收入,非税收入,36.0600,亿元,4.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30629,263,2023年1-9月,全市,全市一般预算支出,全市一般预算支出,480.4400,亿元,9.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30630,264,,全市,以上服务业应交增值税,以上服务业应交增值税,2.8000,亿元,1.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30631,264,,全市,业应交增值税,业应交增值税,2.8000,亿元,-4.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30632,265,2023年1-8月,全市,规模工业增加值,规模工业增加值,4.8000,%,4.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30633,265,2023年1-8月,全市,固定资产投资,固定资产投资,10.7000,%,1.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30634,265,2023年1-8月,全市,社会消费品零售总额,社会消费品零售总额,937.9500,亿元,6.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30635,265,2023年1-8月,全市,零售额,零售额,306.1400,亿元,3.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30636,265,2023年1-8月,全市,一般公共预算收入,一般公共预算收入,79.4900,亿元,3.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30637,265,2023年1-8月,全市,算收入,算收入,79.4900,亿元,8.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30638,265,2023年1-8月,全市,方税收收入,方税收收入,47.9000,亿元,17.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30639,265,2023年1-8月,全市,非税收入,非税收入,31.5900,亿元,6.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30640,265,2023年1-8月,全市,全市一般预算支出,全市一般预算支出,427.5400,亿元,9.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30641,266,,全市,规模工业增加值,规模工业增加值,3.9000,%,4.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30642,268,2023年1-7月,全市,规模工业增加值,规模工业增加值,3.2000,%,2.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30643,268,2023年1-7月,全市,固定资产投资,固定资产投资,11.2000,%,1.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30644,268,2023年1-7月,全市,社会消费品零售总额,社会消费品零售总额,813.3000,亿元,6.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30645,268,2023年1-7月,全市,零售额,零售额,263.7800,亿元,3.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30646,268,2023年1-7月,全市,一般公共预算收入,一般公共预算收入,73.9200,亿元,4.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30647,268,2023年1-7月,全市,算收入,算收入,73.9200,亿元,6.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30648,268,2023年1-7月,全市,方税收收入,方税收收入,45.8600,亿元,12.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30649,268,2023年1-7月,全市,非税收入,非税收入,28.0600,亿元,7.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30650,268,2023年1-7月,全市,全市一般预算支出,全市一般预算支出,381.9900,亿元,7.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30651,269,2023年1-6月,全市,地区生产总值（GDP）,地区生产总值（GDP）,1250.3100,亿元,3.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30652,269,2023年1-6月,全市,第一产业增加值,第一产业增加值,163.2900,亿元,3.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30653,269,2023年1-6月,全市,第二产业增加值,第二产业增加值,340.5400,亿元,3.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30654,269,2023年1-6月,全市,第三产业增加值,第三产业增加值,746.4800,亿元,3.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30655,269,2023年1-6月,全市,规模工业增加值,规模工业增加值,1.6000,%,1.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30656,269,2023年1-6月,全市,固定资产投资,固定资产投资,9.4000,%,2.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30657,269,2023年1-6月,全市,社会消费品零售总额,社会消费品零售总额,697.3000,亿元,7.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30658,269,2023年1-6月,全市,零售额,零售额,225.6200,亿元,4.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30659,269,2023年1-6月,全市,一般公共预算收入,一般公共预算收入,64.7500,亿元,8.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30660,269,2023年1-6月,全市,算收入,算收入,64.7500,亿元,8.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30661,269,2023年1-6月,全市,方税收收入,方税收收入,41.4600,亿元,5.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30662,269,2023年1-6月,全市,非税收入,非税收入,23.2900,亿元,2.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30663,269,2023年1-6月,全市,全市一般预算支出,全市一般预算支出,335.9300,亿元,5.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30664,270,2023年1-5月,全市,规模工业增加值,规模工业增加值,2.0000,%,10.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30665,270,2023年1-5月,全市,固定资产投资,固定资产投资,1.8000,%,1.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30666,270,2023年1-5月,全市,社会消费品零售总额,社会消费品零售总额,560.1900,亿元,7.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30667,270,2023年1-5月,全市,成零售额,成零售额,185.7100,亿元,4.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30668,270,2023年1-5月,全市,一般公共预算收入,一般公共预算收入,48.7800,亿元,5.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30669,270,2023年1-5月,全市,预算收入,预算收入,48.7800,亿元,7.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30670,270,2023年1-5月,全市,地方税收收入,地方税收收入,29.9000,亿元,4.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30671,270,2023年1-5月,全市,非税收入,非税收入,18.8800,亿元,6.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30672,270,2023年1-5月,全市,全市一般预算支出,全市一般预算支出,268.5700,亿元,6.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30673,271,2023年1-4月,全市,规模工业增加值,规模工业增加值,3.1000,%,2.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30674,271,2023年1-4月,全市,固定资产投资,固定资产投资,3.1000,%,3.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30675,271,2023年1-4月,全市,社会消费品零售总额,社会消费品零售总额,458.4400,亿元,8.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30676,271,2023年1-4月,全市,成零售额,成零售额,157.6900,亿元,7.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30677,271,2023年1-4月,全市,一般公共预算收入,一般公共预算收入,41.4700,亿元,9.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30678,271,2023年1-4月,全市,收入,收入,16.5300,亿元,4.26,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30679,271,2023年1-4月,全市,一般预算支出,一般预算支出,221.3400,亿元,3.32,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30680,272,2023年1-3月,全市,地区生产总值（GDP）,地区生产总值（GDP）,615.0700,亿元,4.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30681,272,2023年1-3月,全市,第一产业增加值,第一产业增加值,58.5400,亿元,1.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30682,272,2023年1-3月,全市,第二产业增加值,第二产业增加值,160.4400,亿元,6.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30683,272,2023年1-3月,全市,第三产业增加值,第三产业增加值,396.0800,亿元,4.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30684,272,2023年1-3月,全市,规模工业增加值,规模工业增加值,3.3000,%,5.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30685,272,2023年1-3月,全市,固定资产投资,固定资产投资,5.9000,%,7.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30686,272,2023年1-3月,全市,社会消费品零售总额,社会消费品零售总额,350.1000,亿元,6.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30687,272,2023年1-3月,全市,成零售额,成零售额,120.7000,亿元,7.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30688,272,2023年1-3月,全市,城区,城区,72.4200,亿元,16.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30689,272,2023年1-3月,全市,一般公共预算收入,一般公共预算收入,33.3700,亿元,9.96,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30690,272,2023年1-3月,全市,收入,收入,19.5500,亿元,10.36,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30691,272,2023年1-3月,全市,般预算支出,般预算支出,170.8700,亿元,4.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30692,273,,全市,服务业共实现营业收入,服务业共实现营业收入,37.3000,亿元,18.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30693,273,,全市,增速分别,增速分别,44.1000,%,32.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30694,273,,全市,业收入分别,业收入分别,1.2000,亿元,32.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30695,273,,全市,增规模以上服务业企业,增规模以上服务业企业,85.0000,家,169.55,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30696,274,2023年1-2月,全市,规模工业增加值,规模工业增加值,6.1000,%,5.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30697,274,2023年1-2月,全市,固定资产投资,固定资产投资,5.9000,%,7.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30698,274,2023年1-2月,全市,社会消费品零售总额,社会消费品零售总额,226.2600,亿元,5.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30699,274,2023年1-2月,全市,镇完成零售额,镇完成零售额,79.3100,亿元,7.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30700,274,2023年1-2月,全市,中城区,中城区,46.3800,亿元,16.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30701,274,2023年1-2月,全市,全市完成一般预算收入,全市完成一般预算收入,20.2900,亿元,15.07,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30702,274,2023年1-2月,全市,收入,收入,10.4900,亿元,1.06,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30703,274,2023年1-2月,全市,实现零售额,实现零售额,76.7800,亿元,-1.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30704,274,2023年1-2月,全市,宿餐饮业零售额,宿餐饮业零售额,5.8000,亿元,-14.19,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30705,274,2023年1-2月,全市,收收入,收收入,9.8000,亿元,-15.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30706,274,2023年1-2月,全市,市一般预算支出,市一般预算支出,114.0600,亿元,-0.09,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30707,275,2022年1-12月,全市,地区生产总值（GDP）,地区生产总值（GDP）,2599.1800,亿元,4.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30708,275,2022年1-12月,全市,第一产业增加值,第一产业增加值,435.2100,亿元,3.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30709,275,2022年1-12月,全市,第二产业增加值,第二产业增加值,832.9100,亿元,6.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30710,275,2022年1-12月,全市,第三产业增加值,第三产业增加值,1331.0600,亿元,4.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30711,275,2022年1-12月,全市,规模工业增加值,规模工业增加值,9.3000,%,7.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30712,275,2022年1-12月,全市,固定资产投资,固定资产投资,8.4000,%,8.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30713,275,2022年1-12月,全市,社会消费品零售总额,社会消费品零售总额,1408.8200,亿元,1.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30714,275,2022年1-12月,全市,零售额,零售额,513.9700,亿元,7.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30715,275,2022年1-12月,全市,一般公共预算收入,一般公共预算收入,127.9700,亿元,8.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30716,321,2022年1-11月,全市,规模工业增加值,规模工业增加值,9.2000,%,7.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30717,321,2022年1-11月,全市,固定资产投资,固定资产投资,8.4000,%,9.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30718,321,2022年1-11月,全市,社会消费品零售总额,社会消费品零售总额,1261.0500,亿元,1.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30719,321,2022年1-11月,全市,零售额,零售额,445.7300,亿元,7.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30720,321,2022年1-11月,全市,售额,售额,29.0900,亿元,8.91,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30721,321,2022年1-11月,全市,全市完成财政总收入,全市完成财政总收入,153.7100,亿元,-19.65,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30722,322,2022年1-8月,全市,规模工业增加值,规模工业增加值,7.5000,%,6.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30723,322,2022年1-8月,全市,固定资产投资,固定资产投资,7.9000,%,8.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30724,322,2022年1-8月,全市,社会消费品零售总额,社会消费品零售总额,882.6600,亿元,2.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30725,322,2022年1-8月,全市,零售额,零售额,302.8300,亿元,8.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30726,322,2022年1-8月,全市,一般公共预算收入,一般公共预算收入,76.8000,亿元,8.52,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30727,323,2022年1-7月,全市,规模工业增加值,规模工业增加值,12.9000,%,7.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30728,323,2022年1-7月,全市,固定资产投资,固定资产投资,8.5000,%,9.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30729,323,2022年1-7月,全市,社会消费品零售总额,社会消费品零售总额,763.0700,亿元,2.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30730,323,2022年1-7月,全市,零售额,零售额,260.4700,亿元,8.30,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30731,323,2022年1-7月,全市,一般公共预算收入,一般公共预算收入,70.4900,亿元,11.35,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30732,324,2022年1-6月,全市,地区生产总值（GDP）,地区生产总值（GDP）,1193.4700,亿元,4.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30733,324,2022年1-6月,全市,第一产业增加值,第一产业增加值,152.9900,亿元,6.20,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30734,324,2022年1-6月,全市,第二产业增加值,第二产业增加值,335.0600,亿元,4.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30735,324,2022年1-6月,全市,第三产业增加值,第三产业增加值,705.4100,亿元,4.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30736,324,2022年1-6月,全市,规模工业增加值,规模工业增加值,14.5000,%,7.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30737,324,2022年1-6月,全市,固定资产投资,固定资产投资,8.6000,%,9.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30738,324,2022年1-6月,全市,社会消费品零售总额,社会消费品零售总额,649.8100,亿元,1.50,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30739,324,2022年1-6月,全市,成零售额,成零售额,220.6900,亿元,7.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30740,324,2022年1-6月,全市,一般公共预算收入,一般公共预算收入,59.7600,亿元,11.39,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30741,325,2022年1-5月,全市,规模工业增加值,规模工业增加值,15.6000,%,7.90,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30742,325,2022年1-5月,全市,固定资产投资,固定资产投资,8.7000,%,8.60,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30743,325,2022年1-5月,全市,社会消费品零售总额,社会消费品零售总额,523.7400,亿元,1.00,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30744,325,2022年1-5月,全市,成零售额,成零售额,180.6600,亿元,7.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30745,325,2022年1-5月,全市,一般公共预算收入,一般公共预算收入,46.3000,亿元,10.92,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30746,326,2022年1-4月,全市,规模工业增加值,规模工业增加值,16.6000,%,8.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30747,326,2022年1-4月,全市,固定资产投资,固定资产投资,9.5000,%,9.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30748,326,2022年1-4月,全市,社会消费品零售总额,社会消费品零售总额,422.0300,亿元,2.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30749,326,2022年1-4月,全市,成零售额,成零售额,143.9200,亿元,7.10,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30750,326,2022年1-4月,全市,中城区,中城区,88.1200,亿元,6.80,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30751,326,2022年1-4月,全市,餐饮业零售额,餐饮业零售额,8.3500,亿元,5.86,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30752,326,2022年1-4月,全市,业实现零售额,业实现零售额,141.5100,亿元,-9.26,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30753,326,2022年1-4月,全市,全市完成财政总收入,全市完成财政总收入,54.9900,亿元,-14.58,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30754,327,2022年1-3月,全市,地区生产总值（GDP）,地区生产总值（GDP）,577.3900,亿元,6.40,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
30755,327,2022年1-3月,全市,第一产业增加值,第一产业增加值,54.9400,亿元,8.70,,ANALYSIS,medium,RULE,2026-08-06 11:32:52
